AY,SEM,Course Code,course Name,Program,Year
2024-25,1,IC3258,ENGINEERING DESIGN AND INNOVATION - 4,BTech-Instrumentation and Control Engineering,TY
2023-24,2,IC3259,CYBER SECURITY,BTech-Instrumentation and Control Engineering,TY
2024-25,1,IC3259,CYBER SECURITY,BTech-Instrumentation and Control Engineering,TY
2023-24,1,ET3282,DESIGN THINKING - 5,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,ET3282,DESIGN THINKING - 5,BTech-Electronics Engineering,TY
2024-25,1,ET3282,DESIGN THINKING - 5,BTech-Electronics and Telecommunication Engg,TY
2024-25,1,ET3282,DESIGN THINKING - 5,BTech-Electronics Engineering,TY
2023-24,1,ET3283,ENGINEERING DESIGN AND INNOVATION - 3,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,ET3283,ENGINEERING DESIGN AND INNOVATION - 3,BTech-Electronics Engineering,TY
2024-25,1,ET3283,ENGINEERING DESIGN AND INNOVATION - 3,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,CS3059,DESIGN THINKING - 5,BTech-Computer Engineering,TY
2023-24,2,CS3059,DESIGN THINKING - 5,BTech-Computer Engineering,TY
2024-25,1,CS3059,DESIGN THINKING - 5,BTech-Computer Engineering,TY
2023-24,1,CS3060,ENGINEERING DESIGN AND INNOVATION - 3,BTech-Computer Engineering,TY
2023-24,2,CS3060,ENGINEERING DESIGN AND INNOVATION - 3,BTech-Computer Engineering,TY
2023-24,1,ME3249,DESIGN THINKING - 5,BTech-Mechanical Engineering,TY
2023-24,2,ME3249,DESIGN THINKING - 5,BTech-Mechanical Engineering,TY
2024-25,1,ME3249,DESIGN THINKING - 5,BTech-Mechanical Engineering,TY
2023-24,1,ME3250,ENGINEERING DESIGN AND INNOVATION - 3,BTech-Mechanical Engineering,TY
2023-24,2,ME3250,ENGINEERING DESIGN AND INNOVATION - 3,BTech-Mechanical Engineering,TY
2023-24,1,CS3061,SOFTWARE DESIGN AND MODELING,BTech-Computer Engineering,TY
2023-24,2,CS3061,SOFTWARE DESIGN AND MODELING,BTech-Computer Engineering,TY
2024-25,1,CS3061,SOFTWARE DESIGN AND MODELING,BTech-Computer Engineering,TY
2023-24,1,AI2018,ENGINEERING DESIGN AND INNOVATION - III,BTech-Artificial Intelligence and Data Science,SY
2023-24,2,AI2018,ENGINEERING DESIGN AND INNOVATION - III,BTech-Artificial Intelligence and Data Science,SY
2024-25,1,AI2018,ENGINEERING DESIGN AND INNOVATION - III,BTech-Artificial Intelligence and Data Science,SY
2023-24,1,CS2242,ENGINEERING DESIGN AND INNOVATION - III,BTech-Computer Engineering,SY
2024-25,1,CS2242,ENGINEERING DESIGN AND INNOVATION - III,BTech-Computer Engineering,SY
2023-24,1,CH2293,ENGINEERING DESIGN AND INNOVATION - III,BTech-Chemical Engineering,SY
2024-25,1,CH2293,ENGINEERING DESIGN AND INNOVATION - III,BTech-Chemical Engineering,SY
2023-24,1,IC2240,ENGINEERING DESIGN AND INNOVATION - III,BTech-Instrumentation and Control Engineering,SY
2024-25,1,IC2240,ENGINEERING DESIGN AND INNOVATION - III,BTech-Instrumentation and Control Engineering,SY
2023-24,1,ME2289,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2024-25,1,ME2289,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2023-24,1,ET2292,ENGINEERING DESIGN AND INNOVATION - III,BTech-Electronics and Telecommunication Engg,SY
2024-25,1,ET2292,ENGINEERING DESIGN AND INNOVATION - III,BTech-Electronics and Telecommunication Engg,SY
2023-24,1,IT2272,ENGINEERING DESIGN AND INNOVATION - III,BTech-Information Technology,SY
2024-25,1,IT2272,ENGINEERING DESIGN AND INNOVATION - III,BTech-Information Technology,SY
2023-24,1,ET2293,SEMICONDUCTOR DEVICES AND CIRCUITS,BTech-Electronics and Telecommunication Engg,SY
2023-24,2,ET2293,SEMICONDUCTOR DEVICES AND CIRCUITS,BTech-Electronics and Telecommunication Engg,SY
2024-25,1,ET2293,SEMICONDUCTOR DEVICES AND CIRCUITS,BTech-Electronics and Telecommunication Engg,SY
2023-24,1,CS2243,PRINCIPLES OF PROGRAMMING LANGUAGES,BTech-Computer Engineering,SY
2023-24,2,CS2243,PRINCIPLES OF PROGRAMMING LANGUAGES,BTech-Computer Engineering,SY
2024-25,1,CS2243,PRINCIPLES OF PROGRAMMING LANGUAGES,BTech-Computer Engineering,SY
2023-24,1,CS2245,MICROPROCESSOR AND MICROCONTROLLER,BTech-Computer Engineering,SY
2023-24,2,CS2245,MICROPROCESSOR AND MICROCONTROLLER,BTech-Computer Engineering,SY
2024-25,1,CS2245,MICROPROCESSOR AND MICROCONTROLLER,BTech-Computer Engineering,SY
2023-24,1,CS2246,COMPUTER GRAPHICS AND VIRTUAL REALITY,BTech-Computer Engineering,SY
2023-24,2,CS2246,COMPUTER GRAPHICS AND VIRTUAL REALITY,BTech-Computer Engineering,SY
2024-25,1,CS2246,COMPUTER GRAPHICS AND VIRTUAL REALITY,BTech-Computer Engineering,SY
2023-24,1,CS2247,THEORY OF COMPUTATION,BTech-Computer Engineering,SY
2023-24,2,CS2247,THEORY OF COMPUTATION,BTech-Computer Engineering,SY
2024-25,1,CS2247,THEORY OF COMPUTATION,BTech-Computer Engineering,SY
2023-24,1,CH2227,CHEMICAL ENGINEERING MATHEMATICS,BTech-Chemical Engineering,SY
2023-24,2,CH2227,CHEMICAL ENGINEERING MATHEMATICS,BTech-Chemical Engineering,SY
2024-25,1,CH2227,CHEMICAL ENGINEERING MATHEMATICS,BTech-Chemical Engineering,SY
2023-24,2,CH2226,PROCESS CALCULATIONS,BTech-Chemical Engineering,SY
2024-25,1,CH2226,PROCESS CALCULATIONS,BTech-Chemical Engineering,SY
2023-24,2,CH2228,CHEMICAL TECHNOLOGY,BTech-Chemical Engineering,SY
2023-24,1,AI2014,WEB TECHNOLOGY,BTech-Artificial Intelligence and Data Science,SY
2023-24,2,AI2014,WEB TECHNOLOGY,BTech-Artificial Intelligence and Data Science,SY
2024-25,1,AI2014,WEB TECHNOLOGY,BTech-Artificial Intelligence and Data Science,SY
2023-24,1,AI2015,DIGITAL ELECTRONICS AND MICROPROCESSOR,BTech-Artificial Intelligence and Data Science,SY
2023-24,2,AI2015,DIGITAL ELECTRONICS AND MICROPROCESSOR,BTech-Artificial Intelligence and Data Science,SY
2024-25,1,AI2015,DIGITAL ELECTRONICS AND MICROPROCESSOR,BTech-Artificial Intelligence and Data Science,SY
2023-24,1,IT2273,PROBABILITY AND CALCULUS,BTech-Information Technology,SY
2023-24,2,IT2273,PROBABILITY AND CALCULUS,BTech-Information Technology,SY
2024-25,1,IT2273,PROBABILITY AND CALCULUS,BTech-Information Technology,SY
2023-24,1,IT2274,WEB TECHNOLOGY,BTech-Information Technology,SY
2023-24,2,IT2274,WEB TECHNOLOGY,BTech-Information Technology,SY
2024-25,1,IT2274,WEB TECHNOLOGY,BTech-Information Technology,SY
2023-24,1,IT2275,DIGITAL ELECTRONICS AND MICROPROCESSOR,BTech-Information Technology,SY
2023-24,2,IT2275,DIGITAL ELECTRONICS AND MICROPROCESSOR,BTech-Information Technology,SY
2024-25,1,IT2275,DIGITAL ELECTRONICS AND MICROPROCESSOR,BTech-Information Technology,SY
2023-24,1,IC2223,APPLIED ELECTRONICS,BTech-Instrumentation and Control Engineering,SY
2023-24,2,IC2230,SENSORS AND TRANSDUCERS,BTech-Instrumentation and Control Engineering,SY
2024-25,1,IC2230,SENSORS AND TRANSDUCERS,BTech-Instrumentation and Control Engineering,SY
2023-24,1,ET3285,COMPUTER NETWORK SECURITY,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,ET3285,COMPUTER NETWORK SECURITY,BTech-Electronics Engineering,TY
2023-24,2,ET3285,COMPUTER NETWORK SECURITY,BTech-Electronics and Telecommunication Engg,TY
2023-24,2,ET3285,COMPUTER NETWORK SECURITY,BTech-Electronics Engineering,TY
2024-25,1,ET3285,COMPUTER NETWORK SECURITY,BTech-Electronics and Telecommunication Engg,TY
2024-25,1,ET3285,COMPUTER NETWORK SECURITY,BTech-Electronics Engineering,TY
2022-23,2,IC4301,INDUSTRIAL ELECTRONICS-II,BTech-Instrumentation and Control Engineering,BTech
2022-23,2,IC4371,MACHINE INTELLIGENCE-II,BTech-Instrumentation and Control Engineering,BTech
2022-23,2,CS4301,CLOUD COMPUTING-II,BTech-Computer Engineering,BTech
2022-23,2,IT4318,NETWORK SECURITY-II,BTech-Information Technology,BTech
2022-23,2,ME4380,COMPUTATIONAL FLUID DYNAMICS-II,BTech-Mechanical Engineering,BTech
2023-24,1,ME2226,MECHANICS OF MATERIALS,BTech-Mechanical Engineering,SY
2023-24,2,ME2226,MECHANICS OF MATERIALS,BTech-Mechanical Engineering,SY
2024-25,1,ME2226,MECHANICS OF MATERIALS,BTech-Mechanical Engineering,SY
2023-24,1,ME2207,MACHINE DRAWING,BTech-Mechanical Engineering,SY
2023-24,2,ME2207,MACHINE DRAWING,BTech-Mechanical Engineering,SY
2024-25,1,ME2207,MACHINE DRAWING,BTech-Mechanical Engineering,SY
2023-24,1,ML2001,DESIGN THINKING - 3,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2024-25,1,ML2001,DESIGN THINKING - 3,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2023-24,1,ML2002,ENGINEERING DESIGN AND INNOVATION - III,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2024-25,1,ML2002,ENGINEERING DESIGN AND INNOVATION - III,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2023-24,1,CI2001,DATA STRUCTURES,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,CI2001,DATA STRUCTURES,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,CI2002,Artificial Intelligence ,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,CI2002,Artificial Intelligence ,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,CI2003,OPERATING SYSTEMS,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,CI2003,OPERATING SYSTEMS,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,CI2004,DATA VISUALIAZATION,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,CI2004,DATA VISUALIAZATION,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,CI2005,THEORY OF COMPUTATION,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,2,CI2005,THEORY OF COMPUTATION,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,CI2005,THEORY OF COMPUTATION,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,CI2006,DESIGN THINKING - 3,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,CI2006,DESIGN THINKING - 3,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,CI2007,ENGINEERING DESIGN AND INNOVATION - III,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,CI2007,ENGINEERING DESIGN AND INNOVATION - III,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,CS2041,ADVANCED DATA STRUCTURES,BTech-Computer Engineering,SY
2023-24,2,CS2041,ADVANCED DATA STRUCTURES,BTech-Computer Engineering,SY
2024-25,1,CS2041,ADVANCED DATA STRUCTURES,BTech-Computer Engineering,SY
2023-24,1,CS2249,MATHEMATICS FOR AI,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2023-24,2,CS2249,MATHEMATICS FOR AI,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,CS2249,MATHEMATICS FOR AI,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2024-25,1,CS2249,MATHEMATICS FOR AI,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,LL4001,GENERATIVE AI AND IT'S APPLICATIONS,BTech-Information Technology,BTech
2023-24,1,LL4001,GENERATIVE AI AND IT'S APPLICATIONS,BTech-Instrumentation and Control Engineering,BTech
2023-24,1,LL4001,GENERATIVE AI AND IT'S APPLICATIONS,BTech-Electronics and Telecommunication Engg,BTech
2023-24,1,LL4001,GENERATIVE AI AND IT'S APPLICATIONS,BTech-Artificial Intelligence and Data Science,BTech
2023-24,1,LL4001,GENERATIVE AI AND IT'S APPLICATIONS,BTech-Computer Engineering,BTech
2023-24,1,LL4002,DATA VISUALIZATION AND STORY TELLING,BTech-Chemical Engineering,BTech
2023-24,1,LL4002,DATA VISUALIZATION AND STORY TELLING,BTech-Production Engineering,BTech
2023-24,1,LL4002,DATA VISUALIZATION AND STORY TELLING,BTech-Mechanical Engineering,BTech
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Artificial Intelligence and Data Science,SY
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Chemical Engineering,SY
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Computer Engineering,SY
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Electronics and Telecommunication Engg,SY
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Instrumentation and Control Engineering,SY
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Information Technology,SY
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Mechanical Engineering,SY
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,LL2001,COMMUNICATION FOUNDATIONS,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2024-25,1,LL2001,COMMUNICATION FOUNDATIONS,BTech-Information Technology,SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech-Artificial Intelligence and Data Science,SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech-Chemical Engineering,SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech-Computer Engineering,SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech-Electronics and Telecommunication Engg,SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech-Instrumentation and Control Engineering,SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech-Information Technology,SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech-Mechanical Engineering,SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,1,LL2002,SIMPLE STATISTICS FOR UX PROJECTS,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2023-24,1,CH4261,TRANSPORT PROCESSES,BTech-Chemical Engineering,BTech
2024-25,1,CH4261,TRANSPORT PROCESSES,BTech-Chemical Engineering,BTech
2023-24,1,IC4249,DEEP LEARNING,BTech-Instrumentation and Control Engineering,BTech
2023-24,2,IC4249,DEEP LEARNING,BTech-Instrumentation and Control Engineering,BTech
2024-25,1,IC4249,DEEP LEARNING,BTech-Instrumentation and Control Engineering,BTech
2023-24,1,ET4292,MODERN DIGITAL COMMUNICATION TECHNIQUESS,BTech-Electronics and Telecommunication Engg,BTech
2023-24,2,ET4292,MODERN DIGITAL COMMUNICATION TECHNIQUESS,BTech-Electronics and Telecommunication Engg,BTech
2024-25,1,ET4292,MODERN DIGITAL COMMUNICATION TECHNIQUESS,BTech-Electronics and Telecommunication Engg,BTech
2024-25,1,ET4292,MODERN DIGITAL COMMUNICATION TECHNIQUESS,BTech-Electronics Engineering,BTech
2023-24,1,ET4293,APPLIED ELECTROMAGNETICS FOR ENGINEERS,BTech-Electronics and Telecommunication Engg,BTech
2023-24,1,IT4230,CYBER SECURITY AND PRIVACY,BTech-Information Technology,BTech
2023-24,2,IT4230,CYBER SECURITY AND PRIVACY,BTech-Information Technology,BTech
2024-25,1,IT4230,CYBER SECURITY AND PRIVACY,BTech-Information Technology,BTech
2023-24,1,AI4006,CYBER SECURITY AND PRIVACY,BTech-Artificial Intelligence and Data Science,BTech
2024-25,1,AI4006,CYBER SECURITY AND PRIVACY,BTech-Artificial Intelligence and Data Science,BTech
2023-24,1,AI4007,REINFORCEMENT LEARNING,BTech-Artificial Intelligence and Data Science,BTech
2023-24,2,AI4007,REINFORCEMENT LEARNING,BTech-Artificial Intelligence and Data Science,BTech
2024-25,1,AI4007,REINFORCEMENT LEARNING,BTech-Artificial Intelligence and Data Science,BTech
2023-24,1,AI4008,INDUSTRY INTERNSHIP,BTech-Artificial Intelligence and Data Science,BTech
2024-25,1,AI4008,INDUSTRY INTERNSHIP,BTech-Artificial Intelligence and Data Science,BTech
2024-25,1,AI4010,RESEARCH INTERNSHIP,BTech-Artificial Intelligence and Data Science,BTech
2023-24,1,ME4301,COMPUTATIONAL FLUID DYNAMICS,BTech-Mechanical Engineering,BTech
2023-24,1,ME4302,SUSTAINABLE POWER GENERATION SYSTEMS,BTech-Mechanical Engineering,BTech
2023-24,1,ME4302,SUSTAINABLE POWER GENERATION SYSTEMS,BTech-Production Engineering,BTech
2023-24,1,ME4304,RAPID MANUFACTURING,BTech-Mechanical Engineering,BTech
2023-24,2,ME4304,RAPID MANUFACTURING,BTech-Mechanical Engineering,BTech
2023-24,1,ME4305,INTRODUCTION TO COMPOSITES,BTech-Mechanical Engineering,BTech
2023-24,1,PR4216, OPERATIONS AND SUPPLY CHAIN MANAGEMENT ,BTech-Mechanical Engineering,BTech
2023-24,1,PR4216, OPERATIONS AND SUPPLY CHAIN MANAGEMENT ,BTech-Production Engineering,BTech
2023-24,1,PR4217,AUTOMATION IN PRODUCTION SYSTEMS AND MANAGEMENT,BTech-Mechanical Engineering,BTech
2023-24,1,CS4275,INTRODUCTION TO MACHINE LEARNING,BTech-Computer Engineering,BTech
2023-24,2,CS4275,INTRODUCTION TO MACHINE LEARNING,BTech-Computer Engineering,BTech
2024-25,1,CS4275,INTRODUCTION TO MACHINE LEARNING,BTech-Computer Engineering,BTech
2023-24,1,CS4276,DEEP LEARNING ,BTech-Computer Engineering,BTech
2023-24,2,CS4276,DEEP LEARNING ,BTech-Computer Engineering,BTech
2024-25,1,CS4276,DEEP LEARNING ,BTech-Computer Engineering,BTech
2023-24,1,LL3003,CRITICAL THINKING,BTech-Artificial Intelligence and Data Science,TY
2023-24,1,LL3003,CRITICAL THINKING,BTech-Computer Engineering,TY
2023-24,1,LL3003,CRITICAL THINKING,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,LL3003,CRITICAL THINKING,BTech-Instrumentation and Control Engineering,TY
2023-24,1,LL3003,CRITICAL THINKING,BTech-Information Technology,TY
2023-24,1,LL3003,CRITICAL THINKING,BTech-Chemical Engineering,TY
2023-24,1,LL3003,CRITICAL THINKING,BTech-Mechanical Engineering,TY
2023-24,2,LL3003,CRITICAL THINKING,BTech-Computer Engineering,TY
2024-25,1,LL3003,CRITICAL THINKING,BTech-Computer Engineering,TY
2023-24,1,LL3001,DATA MODELING AND FORECASTING WITH STRATA,BTech-Artificial Intelligence and Data Science,TY
2023-24,1,LL3001,DATA MODELING AND FORECASTING WITH STRATA,BTech-Computer Engineering,TY
2023-24,1,LL3001,DATA MODELING AND FORECASTING WITH STRATA,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,LL3001,DATA MODELING AND FORECASTING WITH STRATA,BTech-Instrumentation and Control Engineering,TY
2023-24,1,LL3001,DATA MODELING AND FORECASTING WITH STRATA,BTech-Information Technology,TY
2023-24,1,MD4226,ENTREPRENEURSHIP DEVELOPMENT,BTech-Chemical Engineering,BTech
2023-24,1,AI4015,Network Security,BTech-Electronics and Telecommunication Engg,BTech
2023-24,1,AI4015,Network Security,BTech-Information Technology,BTech
2023-24,1,AI4015,Network Security,BTech-Artificial Intelligence and Data Science,BTech
2023-24,2,AI4015,Network Security,BTech-Instrumentation and Control Engineering,BTech
2023-24,2,AI4015,Network Security,BTech-Electronics and Telecommunication Engg,BTech
2023-24,2,AI4015,Network Security,BTech-Artificial Intelligence and Data Science,BTech
2023-24,1,AI4012,Augmented reality and virtual reality,BTech-Artificial Intelligence and Data Science,BTech
2023-24,2,AI4012,Augmented reality and virtual reality,BTech-Artificial Intelligence and Data Science,BTech
2023-24,2,AI4012,Augmented reality and virtual reality,BTech-Electronics and Telecommunication Engg,BTech
2023-24,1,ES1051,PROBLEM SOLVING AND PROGRAMMING,DESH-DESH,FY
2023-24,2,ES1051,PROBLEM SOLVING AND PROGRAMMING,DESH-DESH,FY
